MAP_x0,MAP_k_log__,MAT_x0,MAT_k_log__,mort_x0,mort_k_log__,ex_x0,ex_k_log__,max_T_interval__,v_drought_log__,v_maxTemp_log__,v_popDen_log__,v_crop_log__,v_pas_log__,p_fire_log__,k_popden_log__,p_drought_log__,min_maxTemp,max_maxTemp,min_mat,max_mat,p_maxTemp_log__,sigma_log__,MAP_k,MAT_k,mort_k,ex_k,max_T,v_drought,v_maxTemp,v_popDen,v_crop,v_pas,p_fire,k_popden,p_drought,p_maxTemp,sigma
6.761880888265772,1.1030077602720687,0.6656656717555137,0.7898528875603812,0.5829369346270555,1.9474962261006592,0.20875328131626517,2.438720682439223,7.688780971602359,-0.7136009671605666,-0.09970858663093188,-0.33683707851942113,2.10866997307257,1.984628729883055,-0.5476408757044996,0.14160974658752082,0.7007510152499992,27.352343155460574,30.936122598372418,0.2549291935636384,13.98829199475307,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7996338188326108,0.4898769865949851,0.9051011381803299,0.7140251604632171,8.237278193833266,7.27634539429469,0.5783125134564,1.152126939322755,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.6656656717555137,0.7898528875603812,0.5829369346270555,1.9474962261006592,0.20875328131626517,2.438720682439223,6.70441047584298,-0.7136009671605666,-0.09970858663093188,-0.33683707851942113,2.10866997307257,1.984628729883055,-0.5476408757044996,0.14160974658752082,0.7007510152499992,27.352343155460574,30.936122598372418,0.2549291935636384,13.98829199475307,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7990208040397742,0.4898769865949851,0.9051011381803299,0.7140251604632171,8.237278193833266,7.27634539429469,0.5783125134564,1.152126939322755,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.6656656717555137,0.7898528875603812,0.5829369346270555,1.9474962261006592,0.20875328131626517,2.438720682439223,6.561143020897845,-0.7136009671605666,-0.09970858663093188,-0.33683707851942113,2.10866997307257,1.984628729883055,-0.4648486486618375,0.14160974658752082,0.7007510152499992,27.352343155460574,30.936122598372418,0.4994431629517212,12.191735581365682,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7988701832655627,0.4898769865949851,0.9051011381803299,0.7140251604632171,8.237278193833266,7.27634539429469,0.628230181473138,1.152126939322755,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.6656656717555137,0.7898528875603812,0.5694079923431604,1.9474962261006592,0.20875328131626517,2.438720682439223,6.561143020897845,-0.7136009671605666,-0.09970858663093188,-0.33683707851942113,2.060057249712538,1.984628729883055,-0.4648486486618375,0.14160974658752082,0.7007510152499992,27.352343155460574,31.16257350060256,-0.4732903705822028,12.191735581365682,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7988701832655627,0.4898769865949851,0.9051011381803299,0.7140251604632171,7.846419002692614,7.27634539429469,0.628230181473138,1.152126939322755,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.7724238034733695,0.7898528875603812,0.567058601654337,1.9474962261006592,0.20875328131626517,2.438720682439223,6.561143020897845,-0.716088167077282,-0.09970858663093188,-0.42154877362859833,2.060057249712538,1.984628729883055,-0.4648486486618375,0.15313537844467476,0.7007510152499992,27.352343155460574,31.16257350060256,0.5795207557348628,15.80319906424842,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7988701832655627,0.48866007856882854,0.9051011381803299,0.6560299906501262,7.846419002692614,7.27634539429469,0.628230181473138,1.1654827495050535,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.7724238034733695,0.7898528875603812,0.567058601654337,1.9474962261006592,0.20875328131626517,2.438720682439223,7.22537109168851,-0.716088167077282,-0.2006751796313927,-0.42154877362859833,2.060057249712538,1.984628729883055,-0.4648486486618375,0.15313537844467476,0.7007510152499992,27.352343155460574,31.16257350060256,0.5517367112871454,12.566311109642928,-0.38280258295599834,-2.544143242560202,3.013215437575139,2.2030723030740833,7.011111348715645,11.45837246499033,0.7994181176396244,0.48866007856882854,0.818178149324301,0.6560299906501262,7.846419002692614,7.27634539429469,0.628230181473138,1.1654827495050535,2.015265634508042,0.6819475140603181,0.0785403131609728
6.761880888265772,1.1030077602720687,0.7724238034733695,0.7421530531391617,0.5685172032455054,1.9474962261006592,0.20875328131626517,2.438720682439223,8.036370592072473,-0.9967329568636973,-0.2006751796313927,-0.4957201190482418,2.060057249712538,1.984628729883055,-0.4648486486618375,0.15313537844467476,0.7007510152499992,27.352343155460574,31.16257350060256,0.5517367112871454,12.566311109642928,-0.4933113927205753,-2.544143242560202,3.013215437575139,2.100453036520684,7.011111348715645,11.45837246499033,0.7997412989918886,0.3690832846081514,0.818178149324301,0.6091321016898117,7.846419002692614,7.27634539429469,0.628230181473138,1.1654827495050535,2.015265634508042,0.6106011027206506,0.0785403131609728
6.761880888265772,1.1030077602720687,0.5669259150180552,0.7421530531391617,0.5685172032455054,1.9474962261006592,0.20875328131626517,2.438720682439223,8.036370592072473,-0.9967329568636973,-0.2006751796313927,-0.4957201190482418,2.060057249712538,1.984628729883055,-0.4648486486618375,0.20116582643776487,0.7007510152499992,27.352343155460574,31.16257350060256,0.5517367112871454,12.566311109642928,-0.4933113927205753,-2.544143242560202,3.013215437575139,2.100453036520684,7.011111348715645,11.45837246499033,0.7997412989918886,0.3690832846081514,0.818178149324301,0.6091321016898117,7.846419002692614,7.27634539429469,0.628230181473138,1.222827532145008,2.015265634508042,0.6106011027206506,0.0785403131609728
6.761880888265772,1.1030077602720687,0.5669259150180552,0.704850844758403,0.5685172032455054,1.9330611629049979,0.20875328131626517,2.438720682439223,7.605204374003086,-0.9967329568636973,-0.2006751796313927,-0.4957201190482418,2.060057249712538,1.984628729883055,-0.4648486486618375,0.20116582643776487,0.7007510152499992,27.352343155460574,31.16257350060256,0.864836271599415,12.566311109642928,-0.4933113927205753,-2.544143242560202,3.013215437575139,2.0235448400925318,6.910632467559543,11.45837246499033,0.7996019152577398,0.3690832846081514,0.818178149324301,0.6091321016898117,7.846419002692614,7.27634539429469,0.628230181473138,1.222827532145008,2.015265634508042,0.6106011027206506,0.0785403131609728
6.761880888265772,1.1030077602720687,0.5669259150180552,0.704850844758403,0.5685172032455054,1.9330611629049979,0.20875328131626517,2.438720682439223,7.605204374003086,-0.7596591296802143,-0.2006751796313927,-0.4957201190482418,2.060057249712538,1.984628729883055,-0.4648486486618375,0.21659131350502356,0.7007510152499992,27.352343155460574,31.16257350060256,0.5706836890869667,12.566311109642928,-0.4933113927205753,-2.544143242560202,3.013215437575139,2.0235448400925318,6.910632467559543,11.45837246499033,0.7996019152577398,0.4678258677872077,0.818178149324301,0.6091321016898117,7.846419002692614,7.27634539429469,0.628230181473138,1.2418364766180194,2.015265634508042,0.6106011027206506,0.0785403131609728
